 1 366
 event,miss,iscat,jscat= 1 0 20 1
 event,miss,iscat,jscat= 7 0 254 227
     1   -0.382    0.652    -20.243  0.010     0.88    -0.31    -5.26     5.26
     1    0.298    0.221    -11.066  0.010    -0.17    -0.18    -3.71     3.72
     1    0.091    0.896    -21.683  0.010     0.47     0.38   -26.54    26.56
     1   -0.175   -0.023     -9.625  0.010     0.45     0.27   -26.54    26.56
 event,miss,iscat,jscat= 7 0 242 224
    -2   -0.199   -0.086    -10.185  0.006     0.89     0.56   -11.76    11.76
     1    0.015    0.229    -30.136  0.010     0.41     0.35   -18.92    18.93
    -2   -0.036    0.170     -5.275  0.006     0.48     0.38   -32.76    32.77
     1   -0.148   -0.027    -35.047  0.010     0.42     0.45   -32.76    32.77
 event,miss,iscat,jscat= 7 0 291 290
     1   -0.377    0.040    -30.234  0.010     1.47     0.52   -12.04    12.04
     1    0.053    0.070    -27.632  0.010     1.06     0.57   -18.43    18.44
     1   -0.122   -0.096     -7.139  0.010     1.11     0.56   -41.40    41.41
     1   -0.202    0.206    -50.728  0.010     1.10     0.63   -41.40    41.41
 event,miss,iscat,jscat= 7 0 269 233
     2   -0.234    0.105    -16.009  0.006     0.92    -0.51    -6.97     6.97
    -1   -0.155   -0.228    -20.532  0.010     0.68     0.18    -4.95     4.96
     2    0.019   -0.075     -2.064  0.006     0.37    -0.26   -44.67    44.67
    -1   -0.408   -0.048    -34.478  0.010     0.38    -0.26   -44.67    44.67
 8 258
 event,miss,iscat,jscat= 8 0 10 6
    -1    0.107   -0.033      0.176  0.010     1.43     0.18    -0.08     0.16
     2   -0.312   -0.663     -0.321  0.006     1.49     0.19    -0.06     0.15
    -1   -0.353   -0.192      0.121  0.010     1.44     0.17    -0.06     0.18
     2    0.148   -0.504     -0.266  0.006     1.47     0.16    -0.08     0.18
 event,miss,iscat,jscat= 8 0 45 39
    -2    0.263   -0.071     -0.071  0.006     0.86    -0.05    -0.13     0.27
    -3   -0.287   -0.222     -0.379  0.199     0.97     0.02    -0.14     0.25
    -2    0.152    0.056     -0.360  0.006     0.92    -0.07    -0.14     0.33
    -3   -0.176   -0.349     -0.090  0.199     0.93    -0.02    -0.20     0.33
 event,miss,iscat,jscat= 8 0 51 5
     1   -0.118    0.087     -0.009  0.010     1.69     0.03    -0.12     0.28
     1    0.524    0.064     -0.247  0.010     1.49     0.19    -0.06     0.15
     1    0.380   -0.130     -0.162  0.010     1.64     0.07    -0.12     0.35
     1    0.026    0.281     -0.094  0.010     1.67     0.22    -0.15     0.35
 event,miss,iscat,jscat= 8 0 39 32
    -3   -0.176   -0.349     -0.090  0.199     0.93    -0.02    -0.20     0.33
    -2   -0.063   -0.176     -0.540  0.006     0.98    -0.03    -0.07     0.23
    -3   -0.004   -0.472     -0.253  0.199     0.91    -0.04    -0.20     0.37
    -2   -0.235   -0.053     -0.378  0.006     0.96    -0.08    -0.20     0.37
 event,miss,iscat,jscat= 8 0 45 39
    -2    0.152    0.056     -0.360  0.006     0.92    -0.07    -0.14     0.33
    -3   -0.004   -0.472     -0.253  0.199     0.91    -0.04    -0.20     0.37
    -2    0.199   -0.216     -0.005  0.006     0.94    -0.06    -0.19     0.39
    -3   -0.051   -0.200     -0.608  0.199     0.91    -0.06    -0.21     0.39
 event,miss,iscat,jscat= 8 0 52 24
    -1    0.581   -0.150     -0.340  0.010     1.69     0.03    -0.12     0.28
    -1   -0.465    0.041     -0.060  0.010     2.02     0.01    -0.01     0.21
    -1    0.324   -0.001      0.288  0.010     1.79     0.00    -0.18     0.41
    -1   -0.208   -0.108     -0.688  0.010     1.83     0.03    -0.03     0.41
 event,miss,iscat,jscat= 8 0 35 24
     1   -0.291   -0.091      0.139  0.010     2.10     0.08    -0.05     0.24
    -1   -0.208   -0.108     -0.688  0.010     1.83     0.03    -0.03     0.41
     1    0.191   -0.011     -0.087  0.010     1.95     0.04     0.02     0.41
    -1   -0.690   -0.187     -0.463  0.010     1.82     0.02    -0.04     0.41
 event,miss,iscat,jscat= 8 0 12 3
     1    0.044   -0.201     -0.018  0.010     0.38     0.01     0.06     0.17
    -3   -0.098   -0.199      0.035  0.199     0.48    -0.08     0.04     0.15
     1   -0.050   -0.247      0.039  0.010     0.43    -0.22     0.04     0.42
    -3   -0.004   -0.154     -0.021  0.199     0.39    -0.25     0.07     0.42
 event,miss,iscat,jscat= 8 0 71 55
     2   -0.160    0.085     -0.051  0.006     2.16     0.08    -0.36     0.41
    -1    0.249   -0.026     -0.192  0.010     2.05     0.00    -0.25     0.31
     2    0.165    0.182     -0.260  0.006     2.16     0.09    -0.36     0.42
    -1   -0.076   -0.123      0.018  0.010     2.13    -0.01    -0.31     0.42
 event,miss,iscat,jscat= 8 0 49 26
    -1    0.613    0.329     -0.371  0.010     1.05     0.05    -0.20     0.27
    -2   -0.553   -0.176     -0.046  0.006     1.37     0.26    -0.06     0.21
    -1   -0.331    0.103      0.359  0.010     1.17     0.11    -0.27     0.42
    -2    0.392    0.051     -0.776  0.006     1.17     0.20    -0.08     0.42
 event,miss,iscat,jscat= 8 0 3 1
    -3   -0.004   -0.154     -0.021  0.199     0.39    -0.25     0.07     0.42
    -2    0.965    0.571     -0.246  0.006     0.04    -0.38    -0.02     0.09
    -3    0.467   -0.026      0.243  0.199     0.39    -0.26     0.07     0.43
    -2    0.493    0.443     -0.510  0.006     0.32    -0.22    -0.09     0.43
 event,miss,iscat,jscat= 8 0 49 8
    -1   -0.331    0.103      0.359  0.010     1.17     0.11    -0.27     0.42
    -2   -0.423    0.038     -0.442  0.006     1.43     0.18    -0.08     0.16
    -1    0.044    0.269      0.086  0.010     1.16     0.12    -0.26     0.43
    -2   -0.799   -0.128     -0.169  0.006     1.24     0.19    -0.27     0.43
 event,miss,iscat,jscat= 8 0 12 3
     1   -0.050   -0.247      0.039  0.010     0.43    -0.22     0.04     0.42
    -3    0.467   -0.026      0.243  0.199     0.39    -0.26     0.07     0.43
     1    0.247   -0.039     -0.126  0.010     0.43    -0.26     0.04     0.45
    -3    0.170   -0.234      0.407  0.199     0.42    -0.26     0.08     0.45
 event,miss,iscat,jscat= 8 0 52 24
    -1    0.324   -0.001      0.288  0.010     1.79     0.00    -0.18     0.41
    -1   -0.690   -0.187     -0.463  0.010     1.82     0.02    -0.04     0.41
    -1   -0.447   -0.023      0.450  0.010     1.84     0.00    -0.14     0.46
    -1    0.081   -0.166     -0.624  0.010     1.78     0.01    -0.07     0.46
 event,miss,iscat,jscat= 8 0 39 32
    -3   -0.051   -0.200     -0.608  0.199     0.91    -0.06    -0.21     0.39
    -2   -0.235   -0.053     -0.378  0.006     0.96    -0.08    -0.20     0.37
    -3   -0.018   -0.099     -0.386  0.199     0.91    -0.08    -0.29     0.47
    -2   -0.268   -0.154     -0.599  0.006     0.91    -0.09    -0.29     0.47
 event,miss,iscat,jscat= 8 0 22 1
    -3    0.001   -0.357     -0.020  0.199     0.42     0.04    -0.10     0.19
    -2    0.493    0.443     -0.510  0.006     0.32    -0.22    -0.09     0.43
    -3    0.199    0.494     -0.473  0.199     0.42    -0.22    -0.12     0.48
    -2    0.295   -0.407     -0.057  0.006     0.35    -0.19    -0.12     0.48
 event,miss,iscat,jscat= 8 0 49 40
    -1    0.044    0.269      0.086  0.010     1.16     0.12    -0.26     0.43
     1    0.440    0.298     -0.284  0.010     0.97     0.02    -0.14     0.25
    -1    0.343    0.561     -0.016  0.010     1.17     0.16    -0.25     0.48
     1    0.140    0.006     -0.182  0.010     1.14     0.13    -0.25     0.48
 event,miss,iscat,jscat= 8 0 49 8
    -1    0.343    0.561     -0.016  0.010     1.17     0.16    -0.25     0.48
    -2   -0.799   -0.128     -0.169  0.006     1.24     0.19    -0.27     0.43
    -1   -0.297    0.293     -0.762  0.010     1.18     0.18    -0.25     0.50
    -2   -0.158    0.140      0.578  0.006     1.18     0.18    -0.28     0.50
 event,miss,iscat,jscat= 8 0 52 51
    -1   -0.447   -0.023      0.450  0.010     1.84     0.00    -0.14     0.46
     1    0.380   -0.130     -0.162  0.010     1.64     0.07    -0.12     0.35
    -1    0.086   -0.209      0.640  0.010     1.81     0.00    -0.11     0.50
     1   -0.154    0.057     -0.352  0.010     1.77     0.03    -0.18     0.50
 event,miss,iscat,jscat= 8 0 52 24
    -1    0.086   -0.209      0.640  0.010     1.81     0.00    -0.11     0.50
    -1    0.081   -0.166     -0.624  0.010     1.78     0.01    -0.07     0.46
    -1   -0.483   -0.160      0.298  0.010     1.81     0.00    -0.11     0.51
    -1    0.650   -0.214     -0.282  0.010     1.79     0.00    -0.11     0.51
 event,miss,iscat,jscat= 8 0 40 8
     1    0.140    0.006     -0.182  0.010     1.14     0.13    -0.25     0.48
    -2   -0.158    0.140      0.578  0.006     1.18     0.18    -0.28     0.50
     1   -0.113   -0.275      0.074  0.010     1.15     0.13    -0.27     0.51
    -2    0.095    0.421      0.322  0.006     1.18     0.19    -0.27     0.51
 event,miss,iscat,jscat= 8 0 40 26
     1   -0.113   -0.275      0.074  0.010     1.15     0.13    -0.27     0.51
    -2    0.392    0.051     -0.776  0.006     1.17     0.20    -0.08     0.42
     1    0.068   -0.007      0.208  0.010     1.15     0.13    -0.27     0.52
    -2    0.210   -0.218     -0.910  0.006     1.21     0.21    -0.16     0.52
 event,miss,iscat,jscat= 8 0 49 8
    -1   -0.297    0.293     -0.762  0.010     1.18     0.18    -0.25     0.50
    -2    0.095    0.421      0.322  0.006     1.18     0.19    -0.27     0.51
    -1   -0.381    0.154     -0.662  0.010     1.17     0.18    -0.26     0.52
    -2    0.179    0.561      0.221  0.006     1.18     0.19    -0.27     0.52
 event,miss,iscat,jscat= 8 0 42 18
    -1   -0.158    0.004     -0.024  0.010     0.46     0.24     0.04     0.25
     2    0.150   -0.174     -0.071  0.006     0.04     0.63     0.01     0.18
    -1    0.066    0.061     -0.127  0.010     0.19     0.25    -0.01     0.52
     2   -0.074   -0.230      0.032  0.006     0.25     0.38    -0.09     0.52
 event,miss,iscat,jscat= 8 0 49 40
    -1   -0.381    0.154     -0.662  0.010     1.17     0.18    -0.26     0.52
     1    0.068   -0.007      0.208  0.010     1.15     0.13    -0.27     0.52
    -1   -0.025    0.454     -0.151  0.010     1.17     0.19    -0.27     0.52
     1   -0.287   -0.307     -0.304  0.010     1.15     0.13    -0.27     0.52
 event,miss,iscat,jscat= 8 0 31 10
     3    0.241    0.035      0.237  0.199     0.98    -0.03    -0.07     0.23
    -1   -0.353   -0.192      0.121  0.010     1.44     0.17    -0.06     0.18
     3    0.232    0.071      0.123  0.199     1.16    -0.01     0.11     0.52
    -1   -0.345   -0.228      0.236  0.010     1.16     0.02     0.04     0.52
 event,miss,iscat,jscat= 8 0 33 11
    -1   -0.083    0.435      0.020  0.010     0.07    -0.36     0.02     0.24
    -1   -0.983   -0.110      0.464  0.010     0.38     0.01     0.06     0.17
    -1   -0.124    0.321     -0.175  0.010     0.01    -0.06     0.03     0.54
    -1   -0.942    0.004      0.659  0.010     0.05    -0.02     0.22     0.54
 event,miss,iscat,jscat= 8 0 26 8
    -2    0.210   -0.218     -0.910  0.006     1.21     0.21    -0.16     0.52
    -2    0.179    0.561      0.221  0.006     1.18     0.19    -0.27     0.52
    -2   -0.070    0.563     -0.877  0.006     1.23     0.19    -0.21     0.57
    -2    0.459   -0.220      0.189  0.006     1.19     0.24    -0.25     0.57
 event,miss,iscat,jscat= 8 0 100 65
    -1    0.389    0.178      0.517  0.010     0.70     0.09     0.46     0.54
     2   -0.501   -0.017      0.491  0.006     0.87     0.06     0.32     0.39
    -1    0.317    0.301      0.704  0.010     0.72     0.10     0.49     0.58
     2   -0.429   -0.140      0.304  0.006     0.73     0.06     0.46     0.58
 event,miss,iscat,jscat= 8 0 34 3
     2    0.355   -0.122      0.050  0.006     0.07    -0.36     0.02     0.24
    -3    0.170   -0.234      0.407  0.199     0.42    -0.26     0.08     0.45
     2    0.420   -0.063      0.245  0.006     0.39    -0.47     0.07     0.58
    -3    0.106   -0.293      0.212  0.199     0.46    -0.32     0.18     0.58
 event,miss,iscat,jscat= 8 0 58 2
    -1   -0.027   -0.161     -0.153  0.010     0.06     0.43     0.14     0.34
     2    0.229    1.058     -0.249  0.006     0.04    -0.38    -0.02     0.09
    -1   -0.238    0.634      0.009  0.010     0.02     0.19    -0.09     0.68
     2    0.440    0.263     -0.411  0.006     0.16     0.18    -0.15     0.68
 event,miss,iscat,jscat= 8 0 87 82
    -2   -0.241    0.211     -0.878  0.006     1.54    -0.02    -0.47     0.51
     2    0.354   -0.208     -0.556  0.006     1.45     0.18    -0.41     0.48
    -2    0.262    0.129     -0.152  0.006     1.49     0.02    -0.64     0.69
     2   -0.148   -0.126     -1.281  0.006     1.56     0.12    -0.58     0.69
 event,miss,iscat,jscat= 8 0 18 2
     2   -0.074   -0.230      0.032  0.006     0.25     0.38    -0.09     0.52
     2    0.440    0.263     -0.411  0.006     0.16     0.18    -0.15     0.68
     2    0.394    0.275     -0.039  0.006     0.19     0.22    -0.07     0.69
     2   -0.028   -0.243     -0.340  0.006     0.17     0.18    -0.16     0.69
 event,miss,iscat,jscat= 8 0 103 76
     2    0.269   -0.101     -1.366  0.006     1.80     0.67    -0.54     0.60
    -2   -0.021   -0.255     -0.871  0.006     1.78     0.79    -0.39     0.44
     2    0.053    0.061     -0.518  0.006     1.82     0.67    -0.63     0.70
    -2    0.194   -0.417     -1.720  0.006     1.77     0.72    -0.63     0.70
 event,miss,iscat,jscat= 8 0 46 22
     2   -0.543   -0.112     -0.384  0.006     0.86    -0.05    -0.13     0.27
    -3    0.199    0.494     -0.473  0.199     0.42    -0.22    -0.12     0.48
     2   -0.452   -0.109     -0.719  0.006     0.51    -0.12    -0.37     0.70
    -3    0.108    0.491     -0.139  0.199     0.48    -0.07    -0.26     0.70
 event,miss,iscat,jscat= 8 0 62 61
    -1    0.305   -0.157     -0.152  0.010     0.12     0.61    -0.26     0.36
     3   -0.140    0.073     -0.156  0.199     0.53     0.25    -0.18     0.35
    -1   -0.187   -0.006     -0.091  0.010     0.42     0.45    -0.41     0.72
     3    0.352   -0.078     -0.217  0.199     0.36     0.34    -0.37     0.72
 event,miss,iscat,jscat= 8 0 51 17
     1   -0.154    0.057     -0.352  0.010     1.77     0.03    -0.18     0.50
     2   -0.088   -0.018     -0.074  0.006     2.09     0.17    -0.01     0.18
     1   -0.228    0.001     -0.383  0.010     1.68     0.06    -0.39     0.73
     2   -0.013    0.038     -0.043  0.006     1.68     0.09    -0.36     0.73
 event,miss,iscat,jscat= 8 0 95 53
     1    0.020   -0.078     -0.102  0.010     2.06     0.16    -0.50     0.53
    -2    0.101    0.000     -0.272  0.006     2.05     0.00    -0.25     0.31
     1    0.067   -0.099     -0.168  0.010     2.09     0.03    -0.67     0.76
    -2    0.053    0.021     -0.205  0.006     2.20     0.00    -0.67     0.76
 event,miss,iscat,jscat= 8 0 109 26
     2   -0.026    0.023      0.047  0.006     1.38     0.15    -0.57     0.66
    -2   -0.070    0.563     -0.877  0.006     1.23     0.19    -0.21     0.57
     2    0.095    0.036     -0.294  0.006     1.30     0.22    -0.43     0.84
    -2   -0.191    0.550     -0.537  0.006     1.21     0.34    -0.44     0.84
 event,miss,iscat,jscat= 8 0 119 53
     2   -0.030   -0.194     -0.349  0.006     2.13     0.18    -0.69     0.72
    -2    0.053    0.021     -0.205  0.006     2.20     0.00    -0.67     0.76
     2    0.073   -0.146     -0.218  0.006     2.11     0.08    -0.87     0.93
    -2   -0.049   -0.026     -0.336  0.006     2.24     0.01    -0.83     0.93
 event,miss,iscat,jscat= 8 0 57 14
    -1    0.002    0.579      0.572  0.010     1.01     0.10     0.25     0.32
    -3    0.759    0.611      0.952  0.199     0.55     0.14     0.13     0.18
    -1    0.745    0.618      0.943  0.010     1.01     0.54     0.69     0.95
    -3    0.016    0.571      0.582  0.199     0.97     0.49     0.66     0.95
 event,miss,iscat,jscat= 8 0 95 53
     1    0.067   -0.099     -0.168  0.010     2.09     0.03    -0.67     0.76
    -2   -0.049   -0.026     -0.336  0.006     2.24     0.01    -0.83     0.93
     1   -0.018   -0.010     -0.354  0.010     2.16    -0.07    -0.84     0.96
    -2    0.035   -0.115     -0.151  0.006     2.24     0.01    -0.87     0.96
 event,miss,iscat,jscat= 8 0 106 70
     1    0.215    0.225      0.414  0.010     1.52     0.23     0.57     0.63
     2   -0.210    0.158      0.260  0.006     2.02     0.04     0.37     0.39
     1    0.038    0.441      0.689  0.010     1.67     0.39     0.86     1.00
     2   -0.033   -0.059     -0.014  0.006     1.67     0.29     0.80     1.00
 event,miss,iscat,jscat= 8 0 132 81
    -2    0.112    0.017     -0.039  0.006     0.84     0.53     0.15     0.99
     1   -0.112   -0.034      0.064  0.010     1.51     0.88    -0.33     0.48
    -2   -0.032    0.091     -0.059  0.006     1.01     0.55     0.10     1.17
     1    0.032   -0.108      0.084  0.010     0.93     0.70     0.00     1.17
 event,miss,iscat,jscat= 8 0 119 95
     2    0.073   -0.146     -0.218  0.006     2.11     0.08    -0.87     0.93
     1   -0.018   -0.010     -0.354  0.010     2.16    -0.07    -0.84     0.96
     2    0.118   -0.111     -0.479  0.006     2.18    -0.06    -1.08     1.19
     1   -0.063   -0.046     -0.093  0.010     2.15    -0.08    -1.07     1.19
 event,miss,iscat,jscat= 8 0 109 51
     2    0.095    0.036     -0.294  0.006     1.30     0.22    -0.43     0.84
     1   -0.228    0.001     -0.383  0.010     1.68     0.06    -0.39     0.73
     2   -0.149   -0.113     -0.386  0.006     1.41     0.26    -0.77     1.20
     1    0.016    0.150     -0.291  0.010     1.44     0.06    -0.79     1.20
 event,miss,iscat,jscat= 8 0 112 83
    -2    0.206    0.093     -0.309  0.006     0.82     0.13    -0.60     0.69
    -2   -0.378    0.044     -0.805  0.006     1.45     0.18    -0.41     0.48
    -2   -0.167    0.117     -0.051  0.006     1.11     0.26    -1.04     1.23
    -2   -0.006    0.020     -1.063  0.006     1.13     0.22    -1.10     1.23
 event,miss,iscat,jscat= 8 0 104 79
     1    0.211   -0.662      2.460  0.010     0.51    -0.06     0.59     0.63
    -1   -0.550   -0.704      1.924  0.010     0.83    -0.14     0.41     0.45
     1   -0.399   -0.955      1.944  0.010     0.57    -0.22     1.21     1.26
    -1    0.060   -0.411      2.440  0.010     0.62    -0.41     1.15     1.26
 event,miss,iscat,jscat= 8 0 134 96
    -2    0.141   -0.219     -0.384  0.006     0.30     0.16    -0.88     1.00
     1   -0.733    0.188     -1.585  0.010     0.82     0.05    -0.50     0.54
    -2   -0.172   -0.317     -0.281  0.006     0.39     0.02    -1.14     1.32
     1   -0.420    0.286     -1.689  0.010     0.49     0.13    -1.20     1.32
 event,miss,iscat,jscat= 8 0 139 127
     1   -0.097    0.028     -0.520  0.010     0.29     0.53    -1.02     1.07
    -1    0.369   -0.096     -1.324  0.010     0.08     0.52    -0.73     0.75
     1   -0.025   -0.127     -1.043  0.010     0.25     0.54    -1.27     1.33
    -1    0.297    0.060     -0.801  0.010     0.23     0.48    -1.28     1.33
 event,miss,iscat,jscat= 8 0 37 32
     1    0.360    0.127     -0.725  0.010     0.04    -0.33    -0.16     0.25
    -2   -0.268   -0.154     -0.599  0.006     0.91    -0.09    -0.29     0.47
     1    0.201    0.239     -1.054  0.010     0.51    -0.17    -1.12     1.33
    -2   -0.109   -0.265     -0.271  0.006     0.57    -0.29    -1.06     1.33
 event,miss,iscat,jscat= 8 0 97 50
    -2    0.177    0.040     -0.826  0.006     0.82     0.05    -0.50     0.54
     2    0.001   -0.049     -0.674  0.006     1.05     0.05    -0.20     0.27
    -2    0.090   -0.040     -0.261  0.006     0.99     0.09    -1.28     1.34
     2    0.087    0.031     -1.239  0.006     1.05    -0.03    -1.26     1.34
 event,miss,iscat,jscat= 8 0 90 56
    -1   -0.189   -0.123      0.199  0.010     2.06     0.11     0.50     0.52
     1    0.352   -0.121      0.649  0.010     1.01     0.10     0.25     0.32
    -1    0.069   -0.282      0.121  0.010     1.54    -0.22     1.04     1.34
     1    0.093    0.039      0.727  0.010     1.49    -0.07     1.14     1.34
 event,miss,iscat,jscat= 8 0 153 140
    -3    0.057    0.261     -3.158  0.199     1.51     0.00    -1.20     1.22
     3   -0.120   -0.360     -1.710  0.199     1.55     0.06    -1.05     1.07
    -3    0.106    0.014     -0.386  0.199     1.51     0.01    -1.32     1.34
     3   -0.168   -0.114     -4.483  0.199     1.54     0.01    -1.31     1.34
 event,miss,iscat,jscat= 8 0 135 96
     2    0.014   -0.135     -0.365  0.006     0.30     0.16    -0.88     1.00
     1   -0.420    0.286     -1.689  0.010     0.49     0.13    -1.20     1.32
     2   -0.488    0.219     -1.611  0.006     0.31     0.04    -1.21     1.35
     1    0.082   -0.067     -0.442  0.010     0.49     0.14    -1.24     1.35
 event,miss,iscat,jscat= 8 0 144 94
    -3    0.093    0.239     -2.146  0.199     2.09     0.02    -1.10     1.11
     2   -0.174    0.066     -2.004  0.006     2.06     0.16    -0.50     0.53
    -3   -0.066    0.258     -1.685  0.199     2.10     0.05    -1.37     1.38
     2   -0.014    0.046     -2.466  0.006     1.99     0.19    -1.35     1.38
 event,miss,iscat,jscat= 8 0 55 45
    -1   -0.076   -0.123      0.018  0.010     2.13    -0.01    -0.31     0.42
    -2    0.199   -0.216     -0.005  0.006     0.94    -0.06    -0.19     0.39
    -1    0.187   -0.323      0.020  0.010     1.63    -0.83    -0.20     1.39
    -2   -0.064   -0.016     -0.007  0.006     1.62    -0.80    -0.21     1.39
 event,miss,iscat,jscat= 8 0 134 37
    -2   -0.172   -0.317     -0.281  0.006     0.39     0.02    -1.14     1.32
     1    0.201    0.239     -1.054  0.010     0.51    -0.17    -1.12     1.33
    -2   -0.024   -0.377     -0.312  0.006     0.36    -0.05    -1.20     1.41
     1    0.054    0.298     -1.023  0.010     0.53    -0.15    -1.19     1.41
 event,miss,iscat,jscat= 8 0 113 83
     1    0.351    0.042     -0.755  0.010     0.82     0.13    -0.60     0.69
    -2   -0.006    0.020     -1.063  0.006     1.13     0.22    -1.10     1.23
     1   -0.034   -0.011     -0.906  0.010     1.13     0.17    -1.26     1.42
    -2    0.379    0.073     -0.913  0.006     1.13     0.23    -1.28     1.42
 event,miss,iscat,jscat= 8 0 169 144
     2    0.057   -0.104     -0.153  0.006     2.06     0.13    -1.39     1.40
    -3   -0.066    0.258     -1.685  0.199     2.10     0.05    -1.37     1.38
     2    0.091   -0.012     -1.324  0.006     2.09     0.07    -1.47     1.50
    -3   -0.101    0.166     -0.514  0.199     2.10     0.07    -1.49     1.50
 event,miss,iscat,jscat= 8 0 163 136
     1   -0.127   -0.043     -1.096  0.010     0.51     0.08    -1.32     1.34
    -1    0.119    0.292     -1.771  0.010     0.42     0.03    -1.00     1.02
     1    0.133    0.087     -2.111  0.010     0.49     0.08    -1.50     1.51
    -1   -0.141    0.163     -0.756  0.010     0.46     0.11    -1.49     1.51
 event,miss,iscat,jscat= 8 0 108 83
    -3   -0.239    0.139     -1.032  0.199     1.38     0.15    -0.57     0.66
    -2    0.379    0.073     -0.913  0.006     1.13     0.23    -1.28     1.42
    -3    0.059   -0.116     -0.233  0.199     1.18     0.26    -1.43     1.57
    -2    0.082    0.328     -1.712  0.006     1.18     0.24    -1.42     1.57
 event,miss,iscat,jscat= 8 0 113 108
     1   -0.034   -0.011     -0.906  0.010     1.13     0.17    -1.26     1.42
    -3    0.059   -0.116     -0.233  0.199     1.18     0.26    -1.43     1.57
     1   -0.127   -0.166     -0.719  0.010     1.12     0.17    -1.48     1.63
    -3    0.152    0.040     -0.419  0.199     1.20     0.24    -1.48     1.63
 event,miss,iscat,jscat= 8 0 160 81
     2   -0.082   -0.008      0.017  0.006     1.40     0.40     0.10     1.33
     1    0.032   -0.108      0.084  0.010     0.93     0.70     0.00     1.17
     2   -0.030   -0.124      0.134  0.006     1.10     0.37     0.16     1.64
     1   -0.020    0.008     -0.033  0.010     1.04     0.34     0.28     1.64
 event,miss,iscat,jscat= 8 0 184 165
     2    0.053   -0.169      0.612  0.006     2.21     0.12     1.73     1.75
     2    0.021   -0.212      5.098  0.006     2.08     0.09     1.33     1.35
     2    0.255   -0.183      2.961  0.006     2.21     0.11     1.77     1.78
     2   -0.181   -0.198      2.748  0.006     2.08     0.07     1.76     1.78
 event,miss,iscat,jscat= 8 0 144 94
    -3   -0.101    0.166     -0.514  0.199     2.10     0.07    -1.49     1.50
     2   -0.014    0.046     -2.466  0.006     1.99     0.19    -1.35     1.38
    -3   -0.249    0.312     -1.622  0.199     2.04     0.16    -1.76     1.81
     2    0.135   -0.100     -1.358  0.006     1.98     0.20    -1.78     1.81
 event,miss,iscat,jscat= 8 0 104 78
     1   -0.399   -0.955      1.944  0.010     0.57    -0.22     1.21     1.26
     2   -0.114   -0.168      0.614  0.006     0.83    -0.14     0.41     0.45
     1   -0.187   -0.198      0.500  0.010     0.44    -0.52     1.81     1.94
     2   -0.326   -0.925      2.058  0.006     0.56    -0.53     1.83     1.94
 event,miss,iscat,jscat= 8 0 139 129
     1   -0.025   -0.127     -1.043  0.010     0.25     0.54    -1.27     1.33
     2   -0.401    0.196     -1.208  0.006     0.50     0.15    -0.79     0.82
     1   -0.063   -0.182     -0.769  0.010     0.23     0.46    -1.97     2.03
     2   -0.363    0.250     -1.482  0.006     0.12     0.33    -1.93     2.03
 event,miss,iscat,jscat= 8 0 162 138
     2    0.089    0.188     -0.300  0.006     0.51     0.08    -1.32     1.34
    -3    0.433   -0.128     -1.399  0.199     0.29     0.53    -1.02     1.07
     2    0.327    0.094     -0.428  0.006     0.68     0.45    -1.90     2.04
    -3    0.195   -0.034     -1.272  0.199     0.58     0.44    -1.94     2.04
 event,miss,iscat,jscat= 8 0 158 82
    -1    0.210    0.101     -0.412  0.010     1.00    -0.07    -1.30     1.32
     2   -0.148   -0.126     -1.281  0.006     1.56     0.12    -0.58     0.69
    -1   -0.033   -0.241     -1.174  0.010     1.34     0.10    -1.96     2.08
     2    0.096    0.216     -0.520  0.006     1.40    -0.01    -1.95     2.08
 event,miss,iscat,jscat= 8 0 97 82
    -2    0.090   -0.040     -0.261  0.006     0.99     0.09    -1.28     1.34
     2    0.096    0.216     -0.520  0.006     1.40    -0.01    -1.95     2.08
    -2   -0.017    0.124     -0.328  0.006     1.25    -0.03    -2.04     2.15
     2    0.203    0.053     -0.453  0.006     1.41     0.02    -2.02     2.15
 event,miss,iscat,jscat= 8 0 139 75
     1   -0.063   -0.182     -0.769  0.010     0.23     0.46    -1.97     2.03
    -1   -0.102    0.084     -0.548  0.010     0.52     0.13    -0.39     0.43
     1   -0.044    0.051     -0.081  0.010     0.21     0.41    -2.17     2.24
    -1   -0.121   -0.148     -1.236  0.010     0.19     0.40    -2.15     2.24
 event,miss,iscat,jscat= 8 0 172 122
     1    0.019   -0.076      1.860  0.010     1.05     0.13     1.53     1.55
     1    0.271    0.086      2.240  0.010     0.92    -0.03     0.71     0.73
     1    0.235    0.106      3.497  0.010     1.06     0.10     2.28     2.30
     1    0.055   -0.096      0.603  0.010     1.11     0.03     2.27     2.30
 event,miss,iscat,jscat= 8 0 138 127
    -3    0.195   -0.034     -1.272  0.199     0.58     0.44    -1.94     2.04
    -1    0.297    0.060     -0.801  0.010     0.23     0.48    -1.28     1.33
    -3    0.166    0.027     -1.182  0.199     0.62     0.44    -2.22     2.34
    -1    0.326   -0.001     -0.891  0.010     0.58     0.55    -2.23     2.34
 event,miss,iscat,jscat= 8 0 158 97
    -1   -0.033   -0.241     -1.174  0.010     1.34     0.10    -1.96     2.08
    -2   -0.017    0.124     -0.328  0.006     1.25    -0.03    -2.04     2.15
    -1    0.156   -0.041     -0.594  0.010     1.33     0.04    -2.22     2.35
    -2   -0.207   -0.076     -0.908  0.006     1.24     0.04    -2.22     2.35
